id, version, meta, id, meta, flags
68,0,2,wall_sign,3_facing_direction=2,TILE_ENTITY
,0,3,wall_sign,3_facing_direction=3,TILE_ENTITY
,0,4,wall_sign,3_facing_direction=4,TILE_ENTITY
,0,5,wall_sign,3_facing_direction=5,TILE_ENTITY
69,0,0,lever,8_lever_direction=down_east_west | 1_open_bit=0,
,0,1,lever,8_lever_direction=east | 1_open_bit=0,
,0,2,lever,8_lever_direction=west | 1_open_bit=0,
,0,3,lever,8_lever_direction=south | 1_open_bit=0,
,0,4,lever,8_lever_direction=north | 1_open_bit=0,
,0,5,lever,8_lever_direction=up_north_south | 1_open_bit=0,
,0,6,lever,8_lever_direction=up_east_west | 1_open_bit=0,
,0,7,lever,8_lever_direction=down_north_south | 1_open_bit=0,
,0,8,lever,8_lever_direction=down_east_west | 1_open_bit=1,
,0,9,lever,8_lever_direction=east | 1_open_bit=1,
,0,10,lever,8_lever_direction=west | 1_open_bit=1,
,0,11,lever,8_lever_direction=south | 1_open_bit=1,
,0,12,lever,8_lever_direction=north | 1_open_bit=1,
,0,13,lever,8_lever_direction=up_north_south | 1_open_bit=1,
,0,14,lever,8_lever_direction=up_east_west | 1_open_bit=1,
,0,15,lever,8_lever_direction=down_north_south | 1_open_bit=1,
70,0,0,stone_pressure_plate,3_redstone_signal=0,
,0,1,stone_pressure_plate,3_redstone_signal=1,
71,0,0,iron_door,3_direction=0 | 1_open_bit=0 | 1_upper_block_bit=0,
,0,1,iron_door,3_direction=1 | 1_open_bit=0 | 1_upper_block_bit=0,
,0,2,iron_door,3_direction=2 | 1_open_bit=0 | 1_upper_block_bit=0,
,0,3,iron_door,3_direction=3 | 1_open_bit=0 | 1_upper_block_bit=0,
,0,4,iron_door,3_direction=0 | 1_open_bit=1 | 1_upper_block_bit=0,
,0,5,iron_door,3_direction=1 | 1_open_bit=1 | 1_upper_block_bit=0,
,0,6,iron_door,3_direction=2 | 1_open_bit=1 | 1_upper_block_bit=0,
,0,7,iron_door,3_direction=3 | 1_open_bit=1 | 1_upper_block_bit=0,
,0,8,iron_door,1_door_hinge_bit=0 | 1_upper_block_bit=1,
,0,9,iron_door,1_door_hinge_bit=1 | 1_upper_block_bit=1,
,0,10,iron_door,1_door_hinge_bit=0 | 1_upper_block_bit=1,
,0,11,iron_door,1_door_hinge_bit=1 | 1_upper_block_bit=1,
72,0,0,wooden_pressure_plate,3_redstone_signal=0,
,0,1,wooden_pressure_plate,3_redstone_signal=1,
73,0,,redstone_ore,,HEIGHTMAP
74,0,,lit_redstone_ore,,HEIGHTMAP
75,0,0,redstone_torch,8_torch_facing_direction=top,
,0,5,redstone_torch,8_torch_facing_direction=top,
,0,1,unlit_redstone_torch,8_torch_facing_direction=west,
,0,2,unlit_redstone_torch,8_torch_facing_direction=east,
,0,3,unlit_redstone_torch,8_torch_facing_direction=north,
,0,4,unlit_redstone_torch,8_torch_facing_direction=south,
76,0,0,unlit_redstone_torch,8_torch_facing_direction=top,
,0,5,unlit_redstone_torch,8_torch_facing_direction=top,
,0,1,redstone_torch,8_torch_facing_direction=west,
,0,2,redstone_torch,8_torch_facing_direction=east,
,0,3,redstone_torch,8_torch_facing_direction=north,
,0,4,redstone_torch,8_torch_facing_direction=south,
77,0,0,stone_button,1_button_pressed_bit=0 | 3_facing_direction=0,
,0,1,stone_button,1_button_pressed_bit=0 | 3_facing_direction=5,
,0,2,stone_button,1_button_pressed_bit=0 | 3_facing_direction=4,
,0,3,stone_button,1_button_pressed_bit=0 | 3_facing_direction=3,
,0,4,stone_button,1_button_pressed_bit=0 | 3_facing_direction=2,
,0,5,stone_button,1_button_pressed_bit=0 | 3_facing_direction=1,
,0,8,stone_button,1_button_pressed_bit=1 | 3_facing_direction=0,
,0,9,stone_button,1_button_pressed_bit=1 | 3_facing_direction=5,
,0,10,stone_button,1_button_pressed_bit=1 | 3_facing_direction=4,
,0,11,stone_button,1_button_pressed_bit=1 | 3_facing_direction=3,
,0,12,stone_button,1_button_pressed_bit=1 | 3_facing_direction=2,
,0,13,stone_button,1_button_pressed_bit=1 | 3_facing_direction=1,
78,0,0,snow_layer,3_height=0,
,0,1,snow_layer,3_height=1,
,0,2,snow_layer,3_height=2,
,0,3,snow_layer,3_height=3,
,0,4,snow_layer,3_height=4,
,0,5,snow_layer,3_height=5,
,0,6,snow_layer,3_height=6,
,0,7,snow_layer,3_height=7,
79,0,,ice,,HEIGHTMAP
80,0,,snow,,HEIGHTMAP
81,0,0,cactus,3_age=0,
,0,1,cactus,3_age=1,
,0,2,cactus,3_age=2,
,0,3,cactus,3_age=3,
,0,4,cactus,3_age=4,
,0,5,cactus,3_age=5,
,0,6,cactus,3_age=6,
,0,7,cactus,3_age=7,
,0,8,cactus,3_age=8,
,0,9,cactus,3_age=9,
,0,10,cactus,3_age=10,
,0,11,cactus,3_age=11,
,0,12,cactus,3_age=12,
,0,13,cactus,3_age=13,
,0,14,cactus,3_age=14,
,0,15,cactus,3_age=15,
82,0,,clay,,HEIGHTMAP
83,0,0,reeds,3_age=0,
,0,1,reeds,3_age=1,
,0,2,reeds,3_age=2,
,0,3,reeds,3_age=3,
,0,4,reeds,3_age=4,
,0,5,reeds,3_age=5,
,0,6,reeds,3_age=6,
,0,7,reeds,3_age=7,
,0,8,reeds,3_age=8,
,0,9,reeds,3_age=9,
,0,10,reeds,3_age=10,
,0,11,reeds,3_age=11,
,0,12,reeds,3_age=12,
,0,13,reeds,3_age=13,
,0,14,reeds,3_age=14,
,0,15,reeds,3_age=15,
84,0,0,jukebox,,HEIGHTMAP | TILE_ENTITY
,0,1,jukebox,,HEIGHTMAP | TILE_ENTITY
85,0,,fence,8_wood_type=oak,
86,0,0,carved_pumpkin,3_direction=0,HEIGHTMAP
,0,1,carved_pumpkin,3_direction=1,HEIGHTMAP
,0,2,carved_pumpkin,3_direction=2,HEIGHTMAP
,0,3,carved_pumpkin,3_direction=3,HEIGHTMAP
87,0,,netherrack,,HEIGHTMAP
88,0,,soul_sand,,HEIGHTMAP
89,0,,glowstone,,HEIGHTMAP
90,0,0,portal,8_portal_axis=unknown,
,0,1,portal,8_portal_axis=x,
,0,2,portal,8_portal_axis=z,
91,0,0,lit_pumpkin,3_direction=0,HEIGHTMAP
,0,1,lit_pumpkin,3_direction=1,HEIGHTMAP
,0,2,lit_pumpkin,3_direction=2,HEIGHTMAP
,0,3,lit_pumpkin,3_direction=3,HEIGHTMAP
92,0,0,cake,3_bite_counter=0,
,0,1,cake,3_bite_counter=1,
,0,2,cake,3_bite_counter=2,
,0,3,cake,3_bite_counter=3,
,0,4,cake,3_bite_counter=4,
,0,5,cake,3_bite_counter=5,
,0,6,cake,3_bite_counter=6,
93,0,0,unpowered_repeater,3_direction=0 | 3_repeater_delay=0,
,0,1,unpowered_repeater,3_direction=1 | 3_repeater_delay=0,
,0,2,unpowered_repeater,3_direction=2 | 3_repeater_delay=0,
,0,3,unpowered_repeater,3_direction=3 | 3_repeater_delay=0,
,0,4,unpowered_repeater,3_direction=0 | 3_repeater_delay=1,
,0,5,unpowered_repeater,3_direction=1 | 3_repeater_delay=1,
,0,6,unpowered_repeater,3_direction=2 | 3_repeater_delay=1,
,0,7,unpowered_repeater,3_direction=3 | 3_repeater_delay=1,
,0,8,unpowered_repeater,3_direction=0 | 3_repeater_delay=2,
,0,9,unpowered_repeater,3_direction=1 | 3_repeater_delay=2,
,0,10,unpowered_repeater,3_direction=2 | 3_repeater_delay=2,
,0,11,unpowered_repeater,3_direction=3 | 3_repeater_delay=2,
,0,12,unpowered_repeater,3_direction=0 | 3_repeater_delay=3,
,0,13,unpowered_repeater,3_direction=1 | 3_repeater_delay=3,
,0,14,unpowered_repeater,3_direction=2 | 3_repeater_delay=3,
,0,15,unpowered_repeater,3_direction=3 | 3_repeater_delay=3,
94,0,0,powered_repeater,3_direction=0 | 3_repeater_delay=0,
,0,1,powered_repeater,3_direction=1 | 3_repeater_delay=0,
,0,2,powered_repeater,3_direction=2 | 3_repeater_delay=0,
,0,3,powered_repeater,3_direction=3 | 3_repeater_delay=0,
,0,4,powered_repeater,3_direction=0 | 3_repeater_delay=1,
,0,5,powered_repeater,3_direction=1 | 3_repeater_delay=1,
,0,6,powered_repeater,3_direction=2 | 3_repeater_delay=1,
,0,7,powered_repeater,3_direction=3 | 3_repeater_delay=1,
,0,8,powered_repeater,3_direction=0 | 3_repeater_delay=2,
,0,9,powered_repeater,3_direction=1 | 3_repeater_delay=2,
,0,10,powered_repeater,3_direction=2 | 3_repeater_delay=2,
,0,11,powered_repeater,3_direction=3 | 3_repeater_delay=2,
,0,12,powered_repeater,3_direction=0 | 3_repeater_delay=3,
,0,13,powered_repeater,3_direction=1 | 3_repeater_delay=3,
,0,14,powered_repeater,3_direction=2 | 3_repeater_delay=3,
,0,15,powered_repeater,3_direction=3 | 3_repeater_delay=3,
95,0,0,stained_glass,8_color=white,
,0,1,stained_glass,8_color=orange,
,0,2,stained_glass,8_color=magenta,
,0,3,stained_glass,8_color=light_blue,
,0,4,stained_glass,8_color=yellow,
,0,5,stained_glass,8_color=lime,
,0,6,stained_glass,8_color=pink,
,0,7,stained_glass,8_color=gray,
,0,8,stained_glass,8_color=silver,
,0,9,stained_glass,8_color=cyan,
,0,10,stained_glass,8_color=purple,
,0,11,stained_glass,8_color=blue,
,0,12,stained_glass,8_color=brown,
,0,13,stained_glass,8_color=green,
,0,14,stained_glass,8_color=red,
,0,15,stained_glass,8_color=black,
96,0,0,trapdoor,3_direction=3 | 1_open_bit=0 | 1_upside_down_bit=0,
,0,1,trapdoor,3_direction=2 | 1_open_bit=0 | 1_upside_down_bit=0,
,0,2,trapdoor,3_direction=1 | 1_open_bit=0 | 1_upside_down_bit=0,
,0,3,trapdoor,3_direction=0 | 1_open_bit=0 | 1_upside_down_bit=0,
,0,4,trapdoor,3_direction=3 | 1_open_bit=0 | 1_upside_down_bit=1,
,0,5,trapdoor,3_direction=2 | 1_open_bit=0 | 1_upside_down_bit=1,
,0,6,trapdoor,3_direction=1 | 1_open_bit=0 | 1_upside_down_bit=1,
,0,7,trapdoor,3_direction=0 | 1_open_bit=0 | 1_upside_down_bit=1,
,0,8,trapdoor,3_direction=3 | 1_open_bit=1 | 1_upside_down_bit=0,
,0,9,trapdoor,3_direction=2 | 1_open_bit=1 | 1_upside_down_bit=0,
,0,10,trapdoor,3_direction=1 | 1_open_bit=1 | 1_upside_down_bit=0,
,0,11,trapdoor,3_direction=0 | 1_open_bit=1 | 1_upside_down_bit=0,
,0,12,trapdoor,3_direction=3 | 1_open_bit=1 | 1_upside_down_bit=1,
,0,13,trapdoor,3_direction=2 | 1_open_bit=1 | 1_upside_down_bit=1,
,0,14,trapdoor,3_direction=1 | 1_open_bit=1 | 1_upside_down_bit=1,
,0,15,trapdoor,3_direction=0 | 1_open_bit=1 | 1_upside_down_bit=1,
97,0,0,monster_egg,8_monster_egg_stone_type=stone,HEIGHTMAP
,0,1,monster_egg,8_monster_egg_stone_type=cobblestone,HEIGHTMAP
,0,2,monster_egg,8_monster_egg_stone_type=stone_brick,HEIGHTMAP
,0,3,monster_egg,8_monster_egg_stone_type=mossy_stone_brick,HEIGHTMAP
,0,4,monster_egg,8_monster_egg_stone_type=cracked_stone_brick,HEIGHTMAP
,0,5,monster_egg,8_monster_egg_stone_type=chiseled_stone_brick,HEIGHTMAP
98,0,0,stonebrick,8_stone_brick_type=default,HEIGHTMAP
,0,4,stonebrick,8_stone_brick_type=smooth,HEIGHTMAP
,0,1,stonebrick,8_stone_brick_type=mossy,HEIGHTMAP
,0,2,stonebrick,8_stone_brick_type=cracked,HEIGHTMAP
,0,3,stonebrick,8_stone_brick_type=chiseled,HEIGHTMAP
99,0,0,brown_mushroom_block,3_huge_mushroom_bits=0,HEIGHTMAP
,0,1,brown_mushroom_block,3_huge_mushroom_bits=1,HEIGHTMAP
,0,2,brown_mushroom_block,3_huge_mushroom_bits=2,HEIGHTMAP
,0,3,brown_mushroom_block,3_huge_mushroom_bits=3,HEIGHTMAP
,0,4,brown_mushroom_block,3_huge_mushroom_bits=4,HEIGHTMAP
,0,5,brown_mushroom_block,3_huge_mushroom_bits=5,HEIGHTMAP
,0,6,brown_mushroom_block,3_huge_mushroom_bits=6,HEIGHTMAP
,0,7,brown_mushroom_block,3_huge_mushroom_bits=7,HEIGHTMAP
,0,8,brown_mushroom_block,3_huge_mushroom_bits=8,HEIGHTMAP
,0,9,brown_mushroom_block,3_huge_mushroom_bits=9,HEIGHTMAP
,0,11,brown_mushroom_block,3_huge_mushroom_bits=11,HEIGHTMAP
,0,12,brown_mushroom_block,3_huge_mushroom_bits=12,HEIGHTMAP
,0,13,brown_mushroom_block,3_huge_mushroom_bits=13,HEIGHTMAP
,0,14,brown_mushroom_block,3_huge_mushroom_bits=14,HEIGHTMAP
,0,10,brown_mushroom_block,3_huge_mushroom_bits=10,HEIGHTMAP
,0,15,brown_mushroom_block,3_huge_mushroom_bits=15,HEIGHTMAP
100,0,10,red_mushroom_block,3_huge_mushroom_bits=10,HEIGHTMAP
,0,15,red_mushroom_block,3_huge_mushroom_bits=15,HEIGHTMAP
,0,0,red_mushroom_block,3_huge_mushroom_bits=0,HEIGHTMAP
,0,1,red_mushroom_block,3_huge_mushroom_bits=1,HEIGHTMAP
,0,2,red_mushroom_block,3_huge_mushroom_bits=2,HEIGHTMAP
,0,3,red_mushroom_block,3_huge_mushroom_bits=3,HEIGHTMAP
,0,4,red_mushroom_block,3_huge_mushroom_bits=4,HEIGHTMAP
,0,5,red_mushroom_block,3_huge_mushroom_bits=5,HEIGHTMAP
,0,6,red_mushroom_block,3_huge_mushroom_bits=6,HEIGHTMAP
,0,7,red_mushroom_block,3_huge_mushroom_bits=7,HEIGHTMAP
,0,8,red_mushroom_block,3_huge_mushroom_bits=8,HEIGHTMAP
,0,9,red_mushroom_block,3_huge_mushroom_bits=9,HEIGHTMAP
,0,11,red_mushroom_block,3_huge_mushroom_bits=11,HEIGHTMAP
,0,12,red_mushroom_block,3_huge_mushroom_bits=12,HEIGHTMAP
,0,13,red_mushroom_block,3_huge_mushroom_bits=13,HEIGHTMAP
,0,14,red_mushroom_block,3_huge_mushroom_bits=14,HEIGHTMAP
101,0,,iron_bars,,
102,0,,glass_pane,,
103,0,,melon_block,,HEIGHTMAP
104,0,0,pumpkin_stem,3_growth=0,
,0,1,pumpkin_stem,3_growth=1,
,0,2,pumpkin_stem,3_growth=2,
,0,3,pumpkin_stem,3_growth=3,
,0,4,pumpkin_stem,3_growth=4,
,0,5,pumpkin_stem,3_growth=5,
,0,6,pumpkin_stem,3_growth=6,
,0,7,pumpkin_stem,3_growth=7,
105,0,0,melon_stem,3_growth=0,
,0,1,melon_stem,3_growth=1,
,0,2,melon_stem,3_growth=2,
,0,3,melon_stem,3_growth=3,
,0,4,melon_stem,3_growth=4,
,0,5,melon_stem,3_growth=5,
,0,6,melon_stem,3_growth=6,
,0,7,melon_stem,3_growth=7,
106,0,0,vine,3_vine_direction_bits=0,
,0,1,vine,3_vine_direction_bits=1,
,0,2,vine,3_vine_direction_bits=2,
,0,3,vine,3_vine_direction_bits=3,
,0,4,vine,3_vine_direction_bits=4,
,0,5,vine,3_vine_direction_bits=5,
,0,6,vine,3_vine_direction_bits=6,
,0,7,vine,3_vine_direction_bits=7,
,0,8,vine,3_vine_direction_bits=8,
,0,9,vine,3_vine_direction_bits=9,
,0,10,vine,3_vine_direction_bits=10,
,0,11,vine,3_vine_direction_bits=11,
,0,12,vine,3_vine_direction_bits=12,
,0,13,vine,3_vine_direction_bits=13,
,0,14,vine,3_vine_direction_bits=14,
,0,15,vine,3_vine_direction_bits=15,
107,0,0,fence_gate,3_direction=0 | 1_in_wall_bit=0 | 1_open_bit=0,
,0,1,fence_gate,3_direction=1 | 1_in_wall_bit=0 | 1_open_bit=0,
,0,2,fence_gate,3_direction=2 | 1_in_wall_bit=0 | 1_open_bit=0,
,0,3,fence_gate,3_direction=3 | 1_in_wall_bit=0 | 1_open_bit=0,
,0,4,fence_gate,3_direction=0 | 1_in_wall_bit=0 | 1_open_bit=1,
,0,5,fence_gate,3_direction=1 | 1_in_wall_bit=0 | 1_open_bit=1,
,0,6,fence_gate,3_direction=2 | 1_in_wall_bit=0 | 1_open_bit=1,
,0,7,fence_gate,3_direction=3 | 1_in_wall_bit=0 | 1_open_bit=1,
,0,8,fence_gate,3_direction=0 | 1_in_wall_bit=1 | 1_open_bit=0,
,0,9,fence_gate,3_direction=1 | 1_in_wall_bit=1 | 1_open_bit=0,
,0,10,fence_gate,3_direction=2 | 1_in_wall_bit=1 | 1_open_bit=0,
,0,11,fence_gate,3_direction=3 | 1_in_wall_bit=1 | 1_open_bit=0,
,0,12,fence_gate,3_direction=0 | 1_in_wall_bit=1 | 1_open_bit=1,
,0,13,fence_gate,3_direction=1 | 1_in_wall_bit=1 | 1_open_bit=1,
,0,14,fence_gate,3_direction=2 | 1_in_wall_bit=1 | 1_open_bit=1,
,0,15,fence_gate,3_direction=3 | 1_in_wall_bit=1 | 1_open_bit=1,
108,0,0,brick_stairs,1_upside_down_bit=0 | 3_weirdo_direction=0,HEIGHTMAP
,0,1,brick_stairs,1_upside_down_bit=0 | 3_weirdo_direction=1,HEIGHTMAP
,0,2,brick_stairs,1_upside_down_bit=0 | 3_weirdo_direction=2,HEIGHTMAP
,0,3,brick_stairs,1_upside_down_bit=0 | 3_weirdo_direction=3,HEIGHTMAP
,0,4,brick_stairs,1_upside_down_bit=1 | 3_weirdo_direction=0,HEIGHTMAP
,0,5,brick_stairs,1_upside_down_bit=1 | 3_weirdo_direction=1,HEIGHTMAP
,0,6,brick_stairs,1_upside_down_bit=1 | 3_weirdo_direction=2,HEIGHTMAP
,0,7,brick_stairs,1_upside_down_bit=1 | 3_weirdo_direction=3,HEIGHTMAP
109,0,0,stone_brick_stairs,1_upside_down_bit=0 | 3_weirdo_direction=0,HEIGHTMAP
,0,1,stone_brick_stairs,1_upside_down_bit=0 | 3_weirdo_direction=1,HEIGHTMAP
,0,2,stone_brick_stairs,1_upside_down_bit=0 | 3_weirdo_direction=2,HEIGHTMAP
,0,3,stone_brick_stairs,1_upside_down_bit=0 | 3_weirdo_direction=3,HEIGHTMAP
,0,4,stone_brick_stairs,1_upside_down_bit=1 | 3_weirdo_direction=0,HEIGHTMAP
,0,5,stone_brick_stairs,1_upside_down_bit=1 | 3_weirdo_direction=1,HEIGHTMAP
,0,6,stone_brick_stairs,1_upside_down_bit=1 | 3_weirdo_direction=2,HEIGHTMAP
,0,7,stone_brick_stairs,1_upside_down_bit=1 | 3_weirdo_direction=3,HEIGHTMAP
110,0,,mycelium,,HEIGHTMAP
111,0,,waterlily,,
112,0,,nether_brick,,HEIGHTMAP
113,0,,nether_brick_fence,,
114,0,0,nether_brick_stairs,1_upside_down_bit=0 | 3_weirdo_direction=0,HEIGHTMAP
,0,1,nether_brick_stairs,1_upside_down_bit=0 | 3_weirdo_direction=1,HEIGHTMAP
,0,2,nether_brick_stairs,1_upside_down_bit=0 | 3_weirdo_direction=2,HEIGHTMAP
,0,3,nether_brick_stairs,1_upside_down_bit=0 | 3_weirdo_direction=3,HEIGHTMAP
,0,4,nether_brick_stairs,1_upside_down_bit=1 | 3_weirdo_direction=0,HEIGHTMAP
,0,5,nether_brick_stairs,1_upside_down_bit=1 | 3_weirdo_direction=1,HEIGHTMAP
,0,6,nether_brick_stairs,1_upside_down_bit=1 | 3_weirdo_direction=2,HEIGHTMAP
,0,7,nether_brick_stairs,1_upside_down_bit=1 | 3_weirdo_direction=3,HEIGHTMAP
115,0,0,nether_wart,3_age=0,
,0,1,nether_wart,3_age=1,
,0,2,nether_wart,3_age=2,
,0,3,nether_wart,3_age=3,
116,0,,enchanting_table,,HEIGHTMAP
117,0,0,brewing_stand,1_brewing_stand_slot_a_bit=0 | 1_brewing_stand_slot_b_bit=0 | 1_brewing_stand_slot_c_bit=0,TILE_ENTITY
,0,1,brewing_stand,1_brewing_stand_slot_a_bit=1 | 1_brewing_stand_slot_b_bit=0 | 1_brewing_stand_slot_c_bit=0,TILE_ENTITY
,0,2,brewing_stand,1_brewing_stand_slot_a_bit=0 | 1_brewing_stand_slot_b_bit=1 | 1_brewing_stand_slot_c_bit=0,TILE_ENTITY
,0,3,brewing_stand,1_brewing_stand_slot_a_bit=1 | 1_brewing_stand_slot_b_bit=1 | 1_brewing_stand_slot_c_bit=0,TILE_ENTITY
,0,4,brewing_stand,1_brewing_stand_slot_a_bit=0 | 1_brewing_stand_slot_b_bit=0 | 1_brewing_stand_slot_c_bit=1,TILE_ENTITY
,0,5,brewing_stand,1_brewing_stand_slot_a_bit=1 | 1_brewing_stand_slot_b_bit=0 | 1_brewing_stand_slot_c_bit=1,TILE_ENTITY
,0,6,brewing_stand,1_brewing_stand_slot_a_bit=0 | 1_brewing_stand_slot_b_bit=1 | 1_brewing_stand_slot_c_bit=1,TILE_ENTITY
,0,7,brewing_stand,1_brewing_stand_slot_a_bit=1 | 1_brewing_stand_slot_b_bit=1 | 1_brewing_stand_slot_c_bit=1,TILE_ENTITY
118,0,0,cauldron,8_cauldron_liquid=water | 3_fill_level=0,HEIGHTMAP | TILE_ENTITY
,0,1,cauldron,8_cauldron_liquid=water | 3_fill_level=1,HEIGHTMAP | TILE_ENTITY
,0,2,cauldron,8_cauldron_liquid=water | 3_fill_level=3,HEIGHTMAP | TILE_ENTITY
,0,3,cauldron,8_cauldron_liquid=water | 3_fill_level=6,HEIGHTMAP | TILE_ENTITY
119,0,,end_portal,,
120,0,0,end_portal_frame,3_direction=0 | 1_end_portal_eye_bit=0,HEIGHTMAP
,0,1,end_portal_frame,3_direction=1 | 1_end_portal_eye_bit=0,HEIGHTMAP
,0,2,end_portal_frame,3_direction=2 | 1_end_portal_eye_bit=0,HEIGHTMAP
,0,3,end_portal_frame,3_direction=3 | 1_end_portal_eye_bit=0,HEIGHTMAP
,0,4,end_portal_frame,3_direction=0 | 1_end_portal_eye_bit=1,HEIGHTMAP
,0,5,end_portal_frame,3_direction=1 | 1_end_portal_eye_bit=1,HEIGHTMAP
,0,6,end_portal_frame,3_direction=2 | 1_end_portal_eye_bit=1,HEIGHTMAP
,0,7,end_portal_frame,3_direction=3 | 1_end_portal_eye_bit=1,HEIGHTMAP
121,0,,end_stone,,HEIGHTMAP
122,0,,dragon_egg,,
123,0,,redstone_lamp,,HEIGHTMAP
124,0,,lit_redstone_lamp,,HEIGHTMAP
125,0,0,double_wooden_slab,8_wood_type=oak,HEIGHTMAP
,0,1,double_wooden_slab,8_wood_type=spruce,HEIGHTMAP
,0,2,double_wooden_slab,8_wood_type=birch,HEIGHTMAP
,0,3,double_wooden_slab,8_wood_type=jungle,HEIGHTMAP
,0,4,double_wooden_slab,8_wood_type=acacia,HEIGHTMAP
,0,5,double_wooden_slab,8_wood_type=dark_oak,HEIGHTMAP
126,0,0,wooden_slab,1_top_slot_bit=0 | 8_wood_type=oak,HEIGHTMAP
,0,8,wooden_slab,1_top_slot_bit=1 | 8_wood_type=oak,HEIGHTMAP
,0,1,wooden_slab,1_top_slot_bit=0 | 8_wood_type=spruce,HEIGHTMAP
,0,9,wooden_slab,1_top_slot_bit=1 | 8_wood_type=spruce,HEIGHTMAP
,0,2,wooden_slab,1_top_slot_bit=0 | 8_wood_type=birch,HEIGHTMAP
,0,10,wooden_slab,1_top_slot_bit=1 | 8_wood_type=birch,HEIGHTMAP
,0,3,wooden_slab,1_top_slot_bit=0 | 8_wood_type=jungle,HEIGHTMAP
,0,11,wooden_slab,1_top_slot_bit=1 | 8_wood_type=jungle,HEIGHTMAP
,0,4,wooden_slab,1_top_slot_bit=0 | 8_wood_type=acacia,HEIGHTMAP
,0,12,wooden_slab,1_top_slot_bit=1 | 8_wood_type=acacia,HEIGHTMAP
,0,5,wooden_slab,1_top_slot_bit=0 | 8_wood_type=dark_oak,HEIGHTMAP
,0,13,wooden_slab,1_top_slot_bit=1 | 8_wood_type=dark_oak,HEIGHTMAP
127,0,0,cocoa,3_age=0 | 3_direction=0,
,0,1,cocoa,3_age=0 | 3_direction=1,
,0,2,cocoa,3_age=0 | 3_direction=2,
,0,3,cocoa,3_age=0 | 3_direction=3,
,0,4,cocoa,3_age=1 | 3_direction=0,
,0,5,cocoa,3_age=1 | 3_direction=1,
,0,6,cocoa,3_age=1 | 3_direction=2,
,0,7,cocoa,3_age=1 | 3_direction=3,
,0,8,cocoa,3_age=2 | 3_direction=0,
,0,9,cocoa,3_age=2 | 3_direction=1,
,0,10,cocoa,3_age=2 | 3_direction=2,
,0,11,cocoa,3_age=2 | 3_direction=3,
128,0,0,sandstone_stairs,1_upside_down_bit=0 | 3_weirdo_direction=0,HEIGHTMAP
,0,1,sandstone_stairs,1_upside_down_bit=0 | 3_weirdo_direction=1,HEIGHTMAP
,0,2,sandstone_stairs,1_upside_down_bit=0 | 3_weirdo_direction=2,HEIGHTMAP
,0,3,sandstone_stairs,1_upside_down_bit=0 | 3_weirdo_direction=3,HEIGHTMAP
,0,4,sandstone_stairs,1_upside_down_bit=1 | 3_weirdo_direction=0,HEIGHTMAP
,0,5,sandstone_stairs,1_upside_down_bit=1 | 3_weirdo_direction=1,HEIGHTMAP
,0,6,sandstone_stairs,1_upside_down_bit=1 | 3_weirdo_direction=2,HEIGHTMAP
,0,7,sandstone_stairs,1_upside_down_bit=1 | 3_weirdo_direction=3,HEIGHTMAP
129,0,,emerald_ore,,HEIGHTMAP
130,0,2,ender_chest,3_facing_direction=2,TILE_ENTITY
,0,3,ender_chest,3_facing_direction=3,TILE_ENTITY
,0,4,ender_chest,3_facing_direction=4,TILE_ENTITY
,0,5,ender_chest,3_facing_direction=5,TILE_ENTITY
131,0,0,tripwire_hook,1_attached_bit=0 | 3_direction=0 | 1_powered_bit=0,
,0,1,tripwire_hook,1_attached_bit=0 | 3_direction=1 | 1_powered_bit=0,
,0,2,tripwire_hook,1_attached_bit=0 | 3_direction=2 | 1_powered_bit=0,
,0,3,tripwire_hook,1_attached_bit=0 | 3_direction=3 | 1_powered_bit=0,
,0,4,tripwire_hook,1_attached_bit=1 | 3_direction=0 | 1_powered_bit=0,
,0,5,tripwire_hook,1_attached_bit=1 | 3_direction=1 | 1_powered_bit=0,
,0,6,tripwire_hook,1_attached_bit=1 | 3_direction=2 | 1_powered_bit=0,
,0,7,tripwire_hook,1_attached_bit=1 | 3_direction=3 | 1_powered_bit=0,
,0,8,tripwire_hook,1_attached_bit=0 | 3_direction=0 | 1_powered_bit=1,
,0,9,tripwire_hook,1_attached_bit=0 | 3_direction=1 | 1_powered_bit=1,
,0,10,tripwire_hook,1_attached_bit=0 | 3_direction=2 | 1_powered_bit=1,
,0,11,tripwire_hook,1_attached_bit=0 | 3_direction=3 | 1_powered_bit=1,
,0,12,tripwire_hook,1_attached_bit=1 | 3_direction=0 | 1_powered_bit=1,
,0,13,tripwire_hook,1_attached_bit=1 | 3_direction=1 | 1_powered_bit=1,
,0,14,tripwire_hook,1_attached_bit=1 | 3_direction=2 | 1_powered_bit=1,
,0,15,tripwire_hook,1_attached_bit=1 | 3_direction=3 | 1_powered_bit=1,
132,0,0,tripWire,1_attached_bit=0 | 1_disarmed_bit=0 | 1_powered_bit=0 | 1_suspended_bit=0,
,0,1,tripWire,1_attached_bit=0 | 1_disarmed_bit=0 | 1_powered_bit=1 | 1_suspended_bit=0,
,0,2,tripWire,1_attached_bit=0 | 1_disarmed_bit=0 | 1_powered_bit=0 | 1_suspended_bit=1,
,0,3,tripWire,1_attached_bit=0 | 1_disarmed_bit=0 | 1_powered_bit=1 | 1_suspended_bit=1,
,0,4,tripWire,1_attached_bit=1 | 1_disarmed_bit=0 | 1_powered_bit=0 | 1_suspended_bit=0,
